2019-05-03-08,77,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,110
2019-05-03-09,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.024,41
2019-05-03-10,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.316,70
2019-05-03-11,69,77,0,0,0,0,0,0,4,0,0,0,0,0,0,0,63,0.396,150
2019-05-03-12,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.316,37
2019-05-03-13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.091,3
2019-05-03-14,41,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0.216,46
2019-05-03-15,61,14,27,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0.246,103
2019-05-03-16,8,5,0,0,0,0,27,2,0,0,0,0,0,0,0,0,1,0.011,42
2019-05-03-17,15,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,29
2019-05-03-18,1,2,3,0,0,2,0,2,1,0,0,0,1,0,0,0,1,0.071,12
2019-05-03-19,19,26,2,0,0,9,0,0,0,0,0,0,1,0,0,0,4,0.068,57
2019-05-03-20,210,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,43,0.184,226
2019-05-03-21,50,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,58
2019-05-03-22,52,119,5,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0.0,193
2019-05-03-23,123,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.007,138
2019-05-04-00,20,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,53
2019-05-04-01,75,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,23,0.17,100
2019-05-04-02,27,17,7,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0.025,55
2019-05-04-03,21,11,69,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.009,104
2019-05-04-04,143,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.015,181
2019-05-04-05,157,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0.247,162
2019-05-04-06,71,112,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,0.171,187
2019-05-04-07,19,27,0,0,0,2,0,0,0,0,0,0,1,0,0,0,11,0.157,49
